date,time,record_identifier,intensity_rating,name
18540920,600,NA,TS,AL041854
18541020,0,NA,TS,AL051854
18541020,600,NA,TS,AL051854
18541020,1200,NA,TS,AL051854
18541020,1800,NA,TS,AL051854
18541021,0,NA,TS,AL051854
18541021,600,NA,TS,AL051854
18541021,1200,NA,TS,AL051854
18541021,1800,NA,TS,AL051854
18541022,0,NA,TS,AL051854
18541022,600,NA,TS,AL051854
18541022,1200,NA,TS,AL051854
18541022,1800,NA,TS,AL051854
18550806,1200,NA,HU,AL011855
18550810,0,NA,HU,AL021855
18550810,600,NA,HU,AL021855
18550810,1200,NA,HU,AL021855
18550810,1800,NA,HU,AL021855
18550811,0,NA,HU,AL021855
18550811,600,NA,HU,AL021855
18550811,1200,NA,HU,AL031855
18550824,0,NA,TS,AL041855
18550824,600,NA,TS,AL041855
18550824,1200,NA,TS,AL041855
18550824,1800,NA,TS,AL041855
18550825,0,NA,TS,AL041855
18550825,600,NA,TS,AL041855
18550825,1200,NA,TS,AL041855
18550825,1800,NA,TS,AL041855
18550826,0,NA,TS,AL041855
18550826,600,NA,TS,AL041855
18550826,1200,NA,TS,AL041855
18550826,1800,NA,TS,AL041855
18550827,0,NA,TS,AL041855
18550827,600,NA,TS,AL041855
18550827,1200,NA,TS,AL041855
18550827,1800,NA,TS,AL041855
18550915,0,NA,HU,AL051855
18550915,600,NA,HU,AL051855
18550915,1200,NA,HU,AL051855
18550915,1800,NA,HU,AL051855
18550916,0,NA,HU,AL051855
18550916,300,L,HU,AL051855
18550916,600,NA,HU,AL051855
18550916,1200,NA,HU,AL051855
18550916,1800,NA,HU,AL051855
18550917,0,NA,TS,AL051855
18550917,600,NA,TS,AL051855
18560809,0,NA,HU,AL011856
18560809,600,NA,HU,AL011856
18560809,1200,NA,HU,AL011856
18560809,1800,NA,HU,AL011856
18560810,0,NA,HU,AL011856
18560810,600,NA,HU,AL011856
18560810,1200,NA,HU,AL011856
18560810,1800,L,HU,AL011856
18560811,0,NA,HU,AL011856
18560811,600,NA,HU,AL011856
18560811,1200,NA,TS,AL011856
18560811,1800,NA,TS,AL011856
18560812,0,NA,TS,AL011856
18560812,600,NA,TS,AL011856
18560813,0,NA,HU,AL021856
18560813,600,NA,HU,AL021856
18560813,1200,NA,HU,AL021856
18560813,1800,NA,HU,AL021856
18560814,0,NA,HU,AL021856
18560814,600,NA,HU,AL021856
18560814,1200,NA,HU,AL021856
18560814,1800,NA,HU,AL021856
18560819,0,NA,TS,AL031856
18560819,600,NA,TS,AL031856
18560819,1100,L,TS,AL031856
18560819,1200,NA,TS,AL031856
18560819,1800,NA,TS,AL031856
18560820,0,NA,TS,AL031856
18560820,600,NA,TS,AL031856
18560820,1200,NA,TS,AL031856
18560820,1800,NA,TS,AL031856
18560821,0,NA,TS,AL031856
18560821,600,NA,TS,AL031856
18560821,1200,NA,TS,AL031856
18560821,1200,NA,TS,AL041856
18560825,0,NA,HU,AL051856
18560825,600,NA,HU,AL051856
18560825,1200,NA,HU,AL051856
18560825,1800,NA,HU,AL051856
18560826,0,NA,HU,AL051856
18560826,600,NA,HU,AL051856
18560826,1200,NA,HU,AL051856
18560826,1800,NA,HU,AL051856
18560827,0,NA,HU,AL051856
18560827,600,NA,HU,AL051856
18560827,1200,NA,HU,AL051856
18560827,1800,NA,HU,AL051856
18560828,0,NA,HU,AL051856
18560828,600,NA,HU,AL051856
18560828,1200,NA,HU,AL051856
18560828,1800,NA,HU,AL051856
18560829,0,NA,HU,AL051856
18560829,600,NA,HU,AL051856
18560829,1200,NA,HU,AL051856
18560829,1800,NA,HU,AL051856
18560830,0,NA,HU,AL051856
18560830,600,NA,HU,AL051856
18560830,1200,NA,HU,AL051856
18560830,1800,NA,HU,AL051856
18560831,0,NA,HU,AL051856
18560831,600,L,HU,AL051856
18560831,1200,NA,HU,AL051856
18560831,1800,NA,TS,AL051856
18560901,0,NA,TS,AL051856
18560901,600,NA,TS,AL051856
18560901,1200,NA,TS,AL051856
18560901,1800,NA,TS,AL051856
18560902,0,NA,TS,AL051856
18560902,600,NA,TS,AL051856
18560902,1200,NA,TS,AL051856
18560902,1800,NA,TS,AL051856
18560903,0,NA,TS,AL051856
18560903,600,NA,TS,AL051856
18560903,1200,NA,TS,AL051856
18560903,1800,NA,TS,AL051856
18560918,0,NA,TS,AL061856
18560918,600,NA,TS,AL061856
18560918,1200,NA,TS,AL061856
18560918,1800,NA,TS,AL061856
18560919,0,NA,TS,AL061856
18560919,600,NA,TS,AL061856
18560919,1200,NA,HU,AL061856
18560919,1800,NA,HU,AL061856
18560920,0,NA,HU,AL061856
18560920,600,NA,HU,AL061856
18560920,1200,NA,HU,AL061856
18560920,1800,NA,HU,AL061856
18560921,0,NA,TS,AL061856
18560921,600,NA,TS,AL061856
18560921,1200,NA,TS,AL061856
18560921,1800,NA,TS,AL061856
18560922,0,NA,TS,AL061856
18560922,600,NA,TS,AL061856
18560922,1200,NA,TS,AL061856
18560922,1800,NA,TS,AL061856
18570630,0,NA,TS,AL011857
18570630,600,NA,TS,AL011857
18570630,1200,NA,TS,AL011857
18570630,1800,NA,TS,AL011857
18570701,0,NA,TS,AL011857
18570701,600,NA,TS,AL011857
18570701,1200,NA,TS,AL011857
18570701,1800,NA,TS,AL011857
18570906,1800,NA,TS,AL021857
18570907,0,NA,TS,AL021857
18570907,600,NA,TS,AL021857
18570907,1200,NA,TS,AL021857
18570907,1800,NA,TS,AL021857
18570908,0,NA,TS,AL021857
18570908,600,NA,TS,AL021857
18570908,1200,NA,TS,AL021857
18570908,1800,NA,TS,AL021857
18570909,0,NA,TS,AL021857
18570909,600,NA,HU,AL021857
18570909,1200,NA,HU,AL021857
18570909,1800,NA,HU,AL021857
18570910,0,NA,HU,AL021857
18570910,600,NA,HU,AL021857
18570910,1200,NA,HU,AL021857
18570910,1800,NA,HU,AL021857
18570911,0,NA,HU,AL021857
18570911,600,NA,HU,AL021857
18570911,1200,NA,HU,AL021857
18570911,1800,NA,HU,AL021857
18570912,0,NA,HU,AL021857
18570912,600,NA,HU,AL021857
18570912,1200,NA,HU,AL021857
18570912,1800,NA,HU,AL021857
18570913,0,L,HU,AL021857
18570913,600,NA,HU,AL021857
18570913,1200,NA,HU,AL021857
18570913,1800,NA,TS,AL021857
18570914,0,NA,TS,AL021857
18570914,600,NA,TS,AL021857
18570914,1200,NA,TS,AL021857
18570914,1800,NA,TS,AL021857
18570915,0,NA,TS,AL021857
18570915,600,NA,HU,AL021857
18570915,1200,NA,HU,AL021857
18570915,1800,NA,HU,AL021857
18570916,0,NA,HU,AL021857
18570916,600,NA,HU,AL021857
18570916,1200,NA,HU,AL021857
18570916,1800,NA,HU,AL021857
18570917,0,NA,HU,AL021857
18570917,600,NA,HU,AL021857
18570917,1200,NA,TS,AL021857
18570917,1800,NA,EX,AL021857
18570918,0,NA,EX,AL021857
18570918,600,NA,EX,AL021857
18570922,0,NA,HU,AL031857
18570922,600,NA,HU,AL031857
18570922,1200,NA,HU,AL031857
18570922,1800,NA,HU,AL031857
18570923,0,NA,HU,AL031857
18570923,600,NA,HU,AL031857
18570923,1200,NA,HU,AL031857
18570923,1800,NA,HU,AL031857
18570924,0,NA,HU,AL031857
18570924,600,NA,HU,AL031857
18570924,1200,NA,HU,AL031857
18570924,1800,NA,HU,AL031857
18570925,0,NA,HU,AL031857
18570925,600,NA,HU,AL031857
18570925,1200,NA,HU,AL031857
18570925,1800,NA,HU,AL031857
18570926,0,NA,HU,AL031857
18570926,600,NA,HU,AL031857
18570926,1200,NA,HU,AL031857
18570926,1800,NA,HU,AL031857
18570924,0,NA,TS,AL041857
18570924,600,NA,TS,AL041857
18570924,1200,NA,TS,AL041857
18570924,1800,NA,TS,AL041857
18570925,0,NA,TS,AL041857
18570925,600,NA,TS,AL041857
18570925,1200,NA,TS,AL041857
18570925,1800,NA,TS,AL041857
18570926,0,NA,HU,AL041857
18570926,600,NA,HU,AL041857
18570926,1200,NA,HU,AL041857
18570926,1800,NA,HU,AL041857
18570927,0,NA,HU,AL041857
18570927,600,NA,HU,AL041857
18570927,1200,NA,HU,AL041857
18570927,1800,NA,HU,AL041857
18570928,0,NA,HU,AL041857
18570928,600,NA,HU,AL041857
18570928,1200,NA,HU,AL041857
18570928,1800,NA,HU,AL041857
18570929,0,NA,HU,AL041857
18570929,600,NA,TS,AL041857
18570929,1200,NA,TS,AL041857
18570929,1800,NA,TS,AL041857
18570930,0,NA,TS,AL041857
18570930,600,NA,TS,AL041857
18570930,1e3,L,TS,AL041857
18570930,1200,NA,TS,AL041857
18570930,1800,NA,TS,AL041857
18580612,1200,NA,HU,AL011858
18580805,1200,NA,HU,AL021858
18580914,0,NA,TS,AL031858
18580914,600,NA,TS,AL031858
18580914,1200,NA,TS,AL031858
18580914,1500,L,TS,AL031858
18580914,1800,NA,TS,AL031858
18580915,0,NA,TS,AL031858
18580915,600,NA,TS,AL031858
18580915,1200,NA,HU,AL031858
18580915,1800,NA,HU,AL031858
18580916,0,NA,HU,AL031858
18580916,600,NA,HU,AL031858
18580916,1200,NA,HU,AL031858
18580916,1700,L,HU,AL031858
18580916,1800,L,HU,AL031858
18580917,0,NA,TS,AL031858
18580917,600,NA,TS,AL031858
18580917,0,NA,HU,AL041858
18580917,600,NA,HU,AL041858
18580917,1200,NA,HU,AL041858
18580917,1800,NA,HU,AL041858
18580918,0,NA,HU,AL041858
18580918,600,NA,HU,AL041858
18580918,1200,NA,HU,AL041858
18580918,1800,NA,HU,AL041858
18580919,0,NA,HU,AL041858
18580919,600,NA,HU,AL041858
18580919,1200,NA,HU,AL041858
18580919,1800,NA,HU,AL041858
18580920,0,NA,HU,AL041858
18580920,600,NA,HU,AL041858
18580920,1200,NA,HU,AL041858
18580920,1800,NA,HU,AL041858
18580921,0,NA,HU,AL041858
18580921,600,NA,HU,AL041858
18580921,1200,NA,HU,AL041858
18580921,1800,NA,HU,AL041858
18580922,0,NA,HU,AL041858
18580922,600,NA,HU,AL041858
18580922,1200,NA,HU,AL041858
18580922,1800,NA,HU,AL041858
18580923,0,NA,HU,AL041858
18580923,600,NA,HU,AL041858
18580923,1200,NA,HU,AL041858
18580923,1800,NA,HU,AL041858
18580924,0,NA,TS,AL041858
18580924,600,NA,TS,AL041858
18580924,1200,NA,TS,AL041858
18580924,1800,NA,TS,AL041858
18580922,1200,NA,TS,AL051858
18580922,1800,NA,TS,AL051858
18580923,0,NA,TS,AL051858
18580923,600,NA,TS,AL051858
18580923,1200,NA,HU,AL051858
18580923,1800,NA,HU,AL051858
18580924,0,NA,HU,AL051858
18580924,600,NA,HU,AL051858
18580924,1200,NA,HU,AL051858
18580924,1800,NA,HU,AL051858
18580925,0,NA,HU,AL051858
18580925,600,NA,HU,AL051858
18580925,1200,NA,HU,AL051858
18580925,1800,NA,HU,AL051858
18581021,0,NA,TS,AL061858
18581021,600,NA,TS,AL061858
18581021,1200,NA,TS,AL061858
18581021,1800,NA,TS,AL061858
18581022,0,NA,TS,AL061858
18581022,600,NA,TS,AL061858
18581022,1200,NA,HU,AL061858
18581022,1800,NA,HU,AL061858
18581023,0,NA,HU,AL061858
18581023,600,NA,HU,AL061858
18581023,1200,NA,HU,AL061858
18581023,1800,NA,HU,AL061858
18581024,0,NA,HU,AL061858
18581024,600,NA,HU,AL061858
18581024,1200,NA,HU,AL061858
18581024,1800,NA,HU,AL061858
18581025,0,NA,HU,AL061858
18581025,600,NA,HU,AL061858
18581025,1200,NA,HU,AL061858
18581025,1800,NA,HU,AL061858
18581026,0,NA,TS,AL061858
18581026,600,NA,TS,AL061858
18590701,1200,NA,HU,AL011859
18590817,0,NA,HU,AL021859
18590817,600,NA,HU,AL021859
18590817,1200,NA,HU,AL021859
18590817,1800,NA,HU,AL021859
18590818,0,NA,HU,AL021859
18590818,600,NA,HU,AL021859
18590818,1200,NA,HU,AL021859
18590818,1800,NA,HU,AL021859
18590819,0,NA,HU,AL021859
18590819,600,NA,HU,AL021859
18590819,1200,NA,HU,AL021859
18590819,1800,NA,HU,AL021859
18590902,0,NA,HU,AL031859
18590902,600,NA,HU,AL031859
18590902,1200,NA,HU,AL031859
18590902,1800,NA,HU,AL031859
18590903,0,NA,HU,AL031859
18590903,600,NA,HU,AL031859
18590912,600,NA,HU,AL041859
18590912,1200,NA,HU,AL041859
18590912,1800,NA,HU,AL041859
18590913,0,NA,HU,AL041859
18590913,600,NA,HU,AL041859
18590913,1200,NA,HU,AL041859
18590913,1800,NA,HU,AL041859
18590915,0,NA,HU,AL051859
18590915,600,NA,HU,AL051859
18590915,1200,NA,HU,AL051859
18590915,1800,NA,HU,AL051859
18590916,0,L,HU,AL051859
18590916,600,NA,TS,AL051859
18590916,1200,NA,TS,AL051859
18590916,1800,NA,TS,AL051859
18590917,0,NA,TS,AL051859
18590917,600,NA,TS,AL051859
18590917,1200,NA,TS,AL051859
18590917,1800,NA,TS,AL051859
18590918,0,NA,HU,AL051859
18590918,600,NA,HU,AL051859
18590918,1200,NA,HU,AL051859
18590918,1800,NA,HU,AL051859
18591002,0,NA,HU,AL061859
18591002,600,NA,HU,AL061859
18591002,1200,NA,HU,AL061859
18591002,1800,NA,HU,AL061859
18591003,0,NA,HU,AL061859
18591003,600,NA,HU,AL061859
18591003,1200,NA,HU,AL061859
18591003,1800,NA,HU,AL061859
18591004,0,NA,HU,AL061859
18591004,600,NA,HU,AL061859
18591004,1200,NA,HU,AL061859
18591004,1800,NA,HU,AL061859
18591005,0,NA,HU,AL061859
18591005,600,NA,HU,AL061859
18591005,1200,NA,HU,AL061859
18591005,1800,NA,HU,AL061859
18591006,0,NA,HU,AL061859
18591006,600,NA,HU,AL061859
18591006,1200,NA,HU,AL061859
18591006,1800,NA,HU,AL061859
18591016,0,NA,TS,AL071859
18591016,600,NA,TS,AL071859
18591016,1200,NA,TS,AL071859
18591016,1800,NA,TS,AL071859
18591017,0,NA,TS,AL071859
18591017,600,NA,TS,AL071859
18591017,1200,NA,TS,AL071859
18591017,1600,L,TS,AL071859
18591017,1800,NA,TS,AL071859
18591018,0,NA,TS,AL071859
18591018,600,NA,TS,AL071859
18591024,0,NA,TS,AL081859
18591024,600,NA,TS,AL081859
18591024,1200,NA,TS,AL081859
18591024,1800,NA,TS,AL081859
18591025,0,NA,TS,AL081859
18591025,600,NA,TS,AL081859
18591025,1200,NA,TS,AL081859
18591025,1800,NA,TS,AL081859
18591026,0,NA,TS,AL081859
18591026,600,NA,TS,AL081859
18591026,1200,NA,HU,AL081859
18591026,1800,NA,HU,AL081859
18591027,0,NA,HU,AL081859
18591027,600,NA,HU,AL081859
18591027,1200,NA,HU,AL081859
18591027,1800,NA,HU,AL081859
18591028,0,NA,HU,AL081859
18591028,600,NA,HU,AL081859
18591028,1200,NA,HU,AL081859
18591028,1800,L,HU,AL081859
18591029,0,NA,HU,AL081859
18591029,600,NA,EX,AL081859
18591029,1200,NA,EX,AL081859
18591029,1800,NA,EX,AL081859
18600808,0,NA,TS,AL011860
18600808,600,NA,TS,AL011860
18600808,1200,NA,TS,AL011860
18600808,1800,NA,TS,AL011860
18600809,0,NA,TS,AL011860
18600809,600,NA,TS,AL011860
18600809,1200,NA,HU,AL011860
18600809,1800,NA,HU,AL011860
18600810,0,NA,HU,AL011860
18600810,600,NA,HU,AL011860
18600810,1200,NA,HU,AL011860
18600810,1800,NA,HU,AL011860
18600811,0,NA,HU,AL011860
18600811,600,NA,HU,AL011860
18600811,1200,NA,HU,AL011860
18600811,1800,NA,HU,AL011860
18600811,2e3,L,HU,AL011860
18600812,0,NA,HU,AL011860
18600812,600,NA,HU,AL011860
18600812,1200,NA,HU,AL011860
18600812,1800,NA,TS,AL011860
18600813,0,NA,TS,AL011860
18600813,600,NA,TS,AL011860
18600813,1200,NA,TS,AL011860
18600813,1800,NA,TS,AL011860
18600814,0,NA,TS,AL011860
18600814,600,NA,TS,AL011860
18600814,1200,NA,TS,AL011860
18600814,1800,NA,TS,AL011860
18600815,0,NA,TS,AL011860
18600815,600,NA,TS,AL011860
18600815,1200,NA,TS,AL011860
18600815,1800,NA,TS,AL011860
18600816,0,NA,TS,AL011860
18600816,600,NA,TS,AL011860
18600824,0,NA,TS,AL021860
18600824,600,NA,TS,AL021860
18600824,1200,NA,HU,AL021860
18600824,1800,NA,HU,AL021860
18600825,0,NA,HU,AL021860
18600825,600,NA,HU,AL021860
18600825,1200,NA,HU,AL021860
18600825,1800,NA,HU,AL021860
18600826,0,NA,HU,AL021860
18600826,600,NA,HU,AL021860
18600826,1200,NA,HU,AL021860
18600826,1800,NA,HU,AL021860
18600911,0,NA,HU,AL041860
18600911,600,NA,HU,AL041860
18600911,1200,NA,HU,AL041860
18600911,1800,NA,HU,AL041860
18600912,0,NA,HU,AL041860
18600912,600,NA,HU,AL041860
18600912,1200,NA,HU,AL041860
18600912,1800,NA,HU,AL041860
18600913,0,NA,HU,AL041860
18600913,600,NA,HU,AL041860
18600913,1200,NA,HU,AL041860
18600913,1800,NA,HU,AL041860
18600914,0,NA,HU,AL041860
18600914,600,NA,HU,AL041860
18600914,1200,NA,HU,AL041860
18600914,1800,NA,HU,AL041860
18600915,0,NA,HU,AL041860
18600915,400,L,HU,AL041860
18600915,600,NA,HU,AL041860
18600915,1200,NA,HU,AL041860
18600915,1800,NA,HU,AL041860
18600916,0,NA,TS,AL041860
18600916,600,NA,TS,AL041860
18600911,1200,NA,HU,AL031860
18600918,0,NA,TS,AL051860
18600918,600,NA,TS,AL051860
18600918,1200,NA,TS,AL051860
18600918,1800,NA,TS,AL051860
18600919,0,NA,TS,AL051860
18600919,600,NA,TS,AL051860
18600919,1200,NA,TS,AL051860
18600919,1800,NA,TS,AL051860
18600920,0,NA,TS,AL051860
18600920,600,NA,TS,AL051860
18600920,1200,NA,TS,AL051860
18600920,1800,NA,TS,AL051860
18600921,0,NA,TS,AL051860
18600921,600,NA,TS,AL051860
18600921,1200,NA,TS,AL051860
18600921,1800,NA,TS,AL051860
18600930,0,NA,TS,AL061860
18600930,600,NA,TS,AL061860
18600930,1200,NA,TS,AL061860
18600930,1800,NA,TS,AL061860
18601001,0,NA,HU,AL061860
18601001,600,NA,HU,AL061860
18601001,1200,NA,HU,AL061860
18601001,1800,NA,HU,AL061860
18601002,0,NA,HU,AL061860
18601002,600,NA,HU,AL061860
18601002,1200,NA,HU,AL061860
18601002,1700,L,HU,AL061860
18601002,1800,NA,HU,AL061860
18601003,0,NA,TS,AL061860
18601003,600,NA,TS,AL061860
18601003,1200,NA,TS,AL061860
18601003,1800,NA,TS,AL061860
18601020,0,NA,HU,AL071860
18601020,600,NA,HU,AL071860
18601020,1200,NA,HU,AL071860
18601020,1800,NA,HU,AL071860
18601021,0,NA,HU,AL071860
18601021,600,NA,HU,AL071860
18601021,1200,NA,HU,AL071860
18601021,1800,NA,HU,AL071860
18601022,0,NA,HU,AL071860
18601022,600,NA,HU,AL071860
18601022,1200,NA,HU,AL071860
18601022,1800,NA,HU,AL071860
18601023,0,NA,HU,AL071860
18601023,600,NA,HU,AL071860
18601023,1200,NA,HU,AL071860
18601023,1800,NA,HU,AL071860
18601024,0,NA,HU,AL071860
18601024,600,NA,HU,AL071860
18610706,0,NA,TS,AL011861
18610706,600,NA,TS,AL011861
18610706,1200,NA,TS,AL011861
18610706,1800,NA,TS,AL011861
18610707,0,NA,TS,AL011861
18610707,600,NA,TS,AL011861
18610707,1200,NA,TS,AL011861
18610707,1800,NA,TS,AL011861
18610708,0,NA,TS,AL011861
18610708,600,NA,TS,AL011861
18610708,1200,NA,TS,AL011861
18610708,1800,NA,TS,AL011861
18610709,0,NA,TS,AL011861
18610709,600,NA,TS,AL011861
18610709,1200,NA,HU,AL011861
18610709,1800,NA,HU,AL011861
18610710,0,NA,HU,AL011861
18610710,600,NA,HU,AL011861
18610710,1200,NA,HU,AL011861
18610710,1800,NA,HU,AL011861
18610711,0,NA,HU,AL011861
18610711,600,NA,HU,AL011861
18610711,1200,NA,HU,AL011861
18610711,1800,NA,HU,AL011861
18610712,0,NA,HU,AL011861
18610712,600,NA,HU,AL011861
18610712,1200,NA,HU,AL011861
18610712,1800,NA,HU,AL011861
18610813,1200,NA,TS,AL021861
18610813,1800,NA,TS,AL021861
18610814,0,NA,TS,AL021861
18610814,600,NA,TS,AL021861
18610814,1200,NA,HU,AL021861
18610814,1800,NA,HU,AL021861
18610815,0,NA,HU,AL021861
18610815,600,NA,HU,AL021861
18610815,1200,NA,HU,AL021861
18610815,1800,NA,HU,AL021861
18610816,0,NA,HU,AL021861
18610816,600,NA,HU,AL021861
18610816,1200,NA,HU,AL021861
18610816,1800,NA,HU,AL021861
18610817,0,NA,TS,AL021861
18610817,600,NA,TS,AL021861
18610817,1200,NA,TS,AL021861
18610817,1800,NA,TS,AL021861
18610825,0,NA,HU,AL031861
18610825,600,NA,HU,AL031861
18610825,1200,NA,HU,AL031861
18610825,1800,NA,HU,AL031861
18610826,0,NA,HU,AL031861
18610826,600,NA,HU,AL031861
18610826,1200,NA,HU,AL031861
18610826,1800,NA,HU,AL031861
18610827,0,NA,HU,AL031861
18610827,600,NA,HU,AL031861
18610827,1200,NA,HU,AL031861
18610827,1800,NA,HU,AL031861
18610828,0,NA,HU,AL031861
18610828,600,NA,HU,AL031861
18610828,1200,NA,HU,AL031861
18610828,1800,NA,HU,AL031861
18610829,0,NA,HU,AL031861
18610829,600,NA,HU,AL031861
18610829,1200,NA,HU,AL031861
18610829,1800,NA,HU,AL031861
18610830,0,NA,HU,AL031861
18610830,600,NA,HU,AL031861
18610830,1200,NA,HU,AL031861
18610830,1800,NA,HU,AL031861
18610917,1200,NA,HU,AL041861
18610927,600,NA,HU,AL051861
18610927,1200,NA,HU,AL051861
18610927,1700,L,HU,AL051861
18610927,1800,NA,TS,AL051861
18610928,0,NA,TS,AL051861
18610928,600,NA,TS,AL051861
18610928,1200,NA,TS,AL051861
18611006,0,NA,TS,AL061861
18611006,600,NA,TS,AL061861
18611006,1200,NA,TS,AL061861
18611006,1800,NA,TS,AL061861
18611007,0,NA,TS,AL061861
18611007,600,NA,TS,AL061861
18611007,1200,NA,TS,AL061861
18611007,1800,NA,TS,AL061861
18611008,0,NA,TS,AL061861
18611008,600,NA,TS,AL061861
18611008,1200,NA,TS,AL061861
18611008,1800,NA,TS,AL061861
18611009,0,NA,TS,AL061861
18611009,600,NA,TS,AL061861
18611009,1200,NA,TS,AL061861
18611009,1800,NA,TS,AL061861
18611007,1200,L,TS,AL071861
18611101,600,NA,TS,AL081861
18611101,800,L,TS,AL081861
18611101,1200,NA,TS,AL081861
18611101,1800,NA,TS,AL081861
18611102,0,NA,HU,AL081861
18611102,600,NA,HU,AL081861
18611102,1e3,L,HU,AL081861
18611102,1200,NA,HU,AL081861
18611102,1800,NA,TS,AL081861
18611103,0,NA,TS,AL081861
18611103,600,NA,TS,AL081861
18611103,800,L,TS,AL081861
18611103,900,L,TS,AL081861
18611103,1200,NA,TS,AL081861
18611103,1800,NA,TS,AL081861
18620615,0,NA,TS,AL011862
18620615,600,NA,TS,AL011862
18620615,1200,NA,TS,AL011862
18620615,1800,NA,TS,AL011862
18620616,0,NA,TS,AL011862
18620616,600,NA,TS,AL011862
18620616,1200,NA,TS,AL011862
18620616,1800,NA,TS,AL011862
18620617,0,NA,TS,AL011862
18620617,600,NA,TS,AL011862
18620617,1200,NA,TS,AL011862
18620617,1800,NA,TS,AL011862
18620818,0,NA,HU,AL021862
18620818,600,NA,HU,AL021862
18620818,1200,NA,HU,AL021862
18620818,1800,NA,HU,AL021862
18620819,0,NA,HU,AL021862
18620819,600,NA,HU,AL021862
18620819,1200,NA,HU,AL021862
18620819,1800,NA,HU,AL021862
18620820,0,NA,HU,AL021862
18620820,600,NA,HU,AL021862
18620820,1200,NA,HU,AL021862
18620820,1800,NA,HU,AL021862
18620821,0,NA,HU,AL021862
18620912,0,NA,TS,AL031862
18620912,600,NA,TS,AL031862
18620912,1200,NA,TS,AL031862
18620912,1800,NA,TS,AL031862
18620913,0,NA,HU,AL031862
18620913,600,NA,HU,AL031862
18620913,1200,NA,HU,AL031862
18620913,1800,NA,HU,AL031862
18620914,0,NA,HU,AL031862
18620914,600,NA,HU,AL031862
18620914,1200,NA,HU,AL031862
18620914,1800,NA,HU,AL031862
18620915,0,NA,HU,AL031862
18620915,600,NA,HU,AL031862
18620915,1200,NA,HU,AL031862
18620915,1800,NA,HU,AL031862
18620916,0,NA,HU,AL031862
18620916,600,NA,HU,AL031862
18620916,1200,NA,HU,AL031862
18620916,1800,NA,HU,AL031862
18620917,0,NA,HU,AL031862
18620917,600,NA,HU,AL031862
18620917,1200,NA,HU,AL031862
18620917,1800,NA,HU,AL031862
18620918,0,NA,HU,AL031862
18620918,600,NA,HU,AL031862
18620918,1200,NA,HU,AL031862
18620918,1800,NA,HU,AL031862
18620919,0,NA,HU,AL031862
18620919,600,NA,HU,AL031862
18620919,1200,NA,HU,AL031862
18620919,1800,NA,HU,AL031862
18620920,0,NA,HU,AL031862
18620920,600,NA,HU,AL031862
18621006,0,NA,TS,AL041862
18621014,0,NA,HU,AL051862
18621014,600,NA,HU,AL051862
18621014,1200,NA,HU,AL051862
18621014,1800,NA,HU,AL051862
18621015,0,NA,HU,AL051862
18621015,600,NA,HU,AL051862
18621015,1200,NA,HU,AL051862
18621015,1800,NA,HU,AL051862
18621016,0,NA,HU,AL051862
18621016,600,NA,HU,AL051862
18621016,1200,NA,EX,AL051862
18621016,1800,NA,EX,AL051862
18621017,0,NA,EX,AL051862
18621017,600,NA,EX,AL051862
18621122,0,NA,TS,AL061862
18621122,600,NA,TS,AL061862
18621122,1200,NA,TS,AL061862
18621122,1800,NA,TS,AL061862
18621123,0,NA,TS,AL061862
18621123,600,NA,TS,AL061862
18621123,1200,NA,TS,AL061862
18621123,1800,NA,TS,AL061862
18621124,0,NA,TS,AL061862
18621124,600,NA,TS,AL061862
18621124,1200,NA,TS,AL061862
18621124,1800,NA,TS,AL061862
18621125,0,NA,TS,AL061862
18621125,600,NA,TS,AL061862
18630808,0,NA,HU,AL011863
18630808,600,NA,HU,AL011863
18630808,1200,NA,HU,AL011863
18630808,1800,NA,HU,AL011863
18630809,0,NA,HU,AL011863
18630809,600,NA,HU,AL011863
18630809,1200,NA,HU,AL011863
18630809,1800,NA,HU,AL011863
18630818,0,NA,HU,AL021863
18630818,600,NA,HU,AL021863
18630818,1200,NA,HU,AL021863
18630818,1800,NA,HU,AL021863
18630819,0,NA,HU,AL021863
18630819,600,NA,HU,AL021863
18630819,1200,NA,HU,AL021863
18630819,1800,NA,HU,AL021863
18630819,0,NA,HU,AL031863
18630819,600,NA,HU,AL031863
18630819,1200,NA,HU,AL031863
18630819,1800,NA,HU,AL031863
18630820,0,NA,HU,AL031863
18630820,600,NA,HU,AL031863
18630820,1200,NA,HU,AL031863
18630820,1800,NA,HU,AL031863
18630821,0,NA,HU,AL031863
18630821,600,NA,HU,AL031863
18630821,1200,NA,HU,AL031863
18630821,1800,NA,HU,AL031863
18630822,0,NA,HU,AL031863
18630822,600,NA,HU,AL031863
18630822,1200,NA,HU,AL031863
18630822,1800,NA,HU,AL031863
18630823,0,NA,HU,AL031863
18630823,600,NA,TS,AL031863
18630827,0,NA,HU,AL041863
18630827,600,NA,HU,AL041863
18630827,1200,NA,HU,AL041863
18630827,1800,NA,HU,AL041863
18630828,0,NA,HU,AL041863
18630828,600,NA,HU,AL041863
18630828,1200,NA,HU,AL041863
18630828,1800,NA,HU,AL041863
18630909,0,NA,TS,AL051863
18630909,600,NA,TS,AL051863
18630909,1200,NA,HU,AL051863
18630909,1800,NA,HU,AL051863
18630910,0,NA,HU,AL051863
18630910,600,NA,HU,AL051863
18630910,1200,NA,HU,AL051863
18630910,1800,NA,HU,AL051863
